sentence_index,sentence,phrase,phrase_id,sentiment_value,sentiment_class,sentiment_cls_value,splitset_label
1773,Duvall is strong as always .,Duvall is strong as always .,45104,0.81944,Very_Positive,4,1
1774,A no-holds-barred cinematic treat .,A no-holds-barred cinematic treat .,44190,0.81944,Very_Positive,4,1
1775,You 'd have to be a most hard-hearted person not to be moved by this drama .,You 'd have to be a most hard-hearted person not to be moved by this drama .,47727,0.61111,Positive,3,1
1776,Allen 's underestimated charm delivers more goodies than lumps of coal .,Allen 's underestimated charm delivers more goodies than lumps of coal .,44405,0.66667,Positive,3,1
1777,"Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor The Silence of the Lambs , Red Dragon rates as an exceptional thriller .","Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor The Silence of the Lambs , Red Dragon rates as an exceptional thriller .",46135,0.86111,Very_Positive,4,1
1778,An exhilarating serving of movie fluff .,An exhilarating serving of movie fluff .,44490,0.5,Neutral,2,1
1779,"Maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor .","Maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor .",46072,0.83333,Very_Positive,4,1
1780,It makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film .,It makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film .,45825,0.77778,Positive,3,1
1781,"Dark and disturbing , yet compelling to watch .","Dark and disturbing , yet compelling to watch .",45001,0.41667,Neutral,2,1
1782,"Too often , Son of the Bride becomes an exercise in trying to predict when a preordained `` big moment '' will occur and not `` if . ''","Too often , Son of the Bride becomes an exercise in trying to predict when a preordained `` big moment '' will occur and not `` if . ''",226791,0.30556,Negative,1,1
1783,"The picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came .","The picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came .",47209,0.77778,Positive,3,1
1784,A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .,A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .,44269,0.54167,Neutral,2,1
1785,A terrific insider look at the star-making machinery of tinseltown .,A terrific insider look at the star-making machinery of tinseltown .,44305,0.76389,Positive,3,1
1786,It 's a diverting enough hour-and-a-half for the family audience .,It 's a diverting enough hour-and-a-half for the family audience .,45712,0.63889,Positive,3,1
1787,A party-hearty teen flick that scalds like acid .,A party-hearty teen flick that scalds like acid .,44194,0.30556,Negative,1,1
1788,As giddy and whimsical and relevant today as it was 270 years ago .,As giddy and whimsical and relevant today as it was 270 years ago .,44583,0.90278,Very_Positive,4,1
1789,The film offers an intriguing what-if premise .,The film offers an intriguing what-if premise .,47084,0.83333,Very_Positive,4,1
1790,The Pianist is the film Roman Polanski may have been born to make .,The Pianist is the film Roman Polanski may have been born to make .,46932,0.75,Positive,3,1
1791,This version does justice both to Stevenson and to the sci-fi genre .,This version does justice both to Stevenson and to the sci-fi genre .,47404,0.69444,Positive,3,1
1792,Poignant and delicately complex .,Poignant and delicately complex .,46533,0.73611,Positive,3,1
1793,"Enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers .","Enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers .",45149,0.79167,Positive,3,1
1794,Cho 's latest comic set is n't as sharp or as fresh as I 'm the One That I Want ... but it 's still damn funny stuff .,Cho 's latest comic set is n't as sharp or as fresh as I 'm the One That I Want ... but it 's still damn funny stuff .,44913,0.73611,Positive,3,1
1795,"In The Pianist , Polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way .","In The Pianist , Polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way .",45651,0.72222,Positive,3,1
1796,"Despite the film 's shortcomings , the stories are quietly moving .","Despite the film 's shortcomings , the stories are quietly moving .",45058,0.70833,Positive,3,1
1797,"Those who love Cinema Paradiso will find the new scenes interesting , but few will find the movie improved .","Those who love Cinema Paradiso will find the new scenes interesting , but few will find the movie improved .",47414,0.5,Neutral,2,1
1798,"If you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy .","If you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy .",45633,0.79167,Positive,3,1
1799,This bracingly truthful antidote to Hollywood teenage movies that slather Clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .,This bracingly truthful antidote to Hollywood teenage movies that slather Clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .,47346,0.79167,Positive,3,1
1801,It 's the filmmakers ' post-camp comprehension of what made old-time B movies good-bad that makes Eight Legged Freaks a perfectly entertaining summer diversion .,It 's the filmmakers ' post-camp comprehension of what made old-time B movies good-bad that makes Eight Legged Freaks a perfectly entertaining summer diversion .,45757,0.66667,Positive,3,1
1802,"The film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .","The film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .",47049,0.72222,Positive,3,1
1803,"... best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the Warren Report .","... best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the Warren Report .",43857,0.54167,Neutral,2,1
1804,"It has its faults , but it is a kind , unapologetic , sweetheart of a movie , and Mandy Moore leaves a positive impression .","It has its faults , but it is a kind , unapologetic , sweetheart of a movie , and Mandy Moore leaves a positive impression .",45789,0.66667,Positive,3,1
1805,"The Saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and The Quiet American brings us right into the center of that world .","The Saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and The Quiet American brings us right into the center of that world .",46955,0.70833,Positive,3,1
